Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
8058301,"Ghost Story (The Dresden Files, #13)",Jim Butcher,"Butcher, Jim",James Marsters,"=""045146379X""","=""9780451463791""",3,4.25,Roc Hardcover,Hardcover,481,2011,2011,,2023/11/20,"series, urban-fantasy","series (#259), urban-fantasy (#70)",read,,,,1,0
6585201,"Changes (The Dresden Files, #12)",Jim Butcher,"Butcher, Jim",,"=""045146317X""","=""9780451463173""",5,4.50,Roc,Hardcover,438,2010,2010,,2023/11/20,"urban-fantasy, series","urban-fantasy (#68), series (#257)",read,,,,1,0
3475161,"Turn Coat (The Dresden Files, #11)",Jim Butcher,"Butcher, Jim",,"=""0451462564""","=""9780451462565""",5,4.44,Roc,Hardcover,420,2009,2009,,2023/11/20,"urban-fantasy, series","urban-fantasy (#67), series (#256)",read,,,,1,0
927979,"Small Favor (The Dresden Files, #10)",Jim Butcher,"Butcher, Jim",,"=""0451461894""","=""9780451461896""",5,4.43,Roc,Hardcover,423,2008,2008,,2023/11/20,"series, urban-fantasy","series (#255), urban-fantasy (#66)",read,,,,1,0
91475,"White Night (The Dresden Files, #9)",Jim Butcher,"Butcher, Jim",,"=""0451461401""","=""9780451461407""",5,4.38,Roc Hardcover,Hardcover,407,2007,2007,,2023/11/20,"urban-fantasy, series","urban-fantasy (#65), series (#254)",read,,,,1,0
91474,"Proven Guilty (The Dresden Files, #8)",Jim Butcher,"Butcher, Jim",,"=""0451461037""","=""9780451461032""",5,4.39,Ace,Paperback,547,2007,2006,,2023/11/20,"series, urban-fantasy","series (#253), urban-fantasy (#64)",read,,,,1,0
17683,"Dead Beat (The Dresden Files, #7)",Jim Butcher,"Butcher, Jim",,"=""045146091X""","=""9780451460912""",5,4.41,Ace,Mass Market Paperback,517,2006,2005,,2023/11/20,"urban-fantasy, series","urban-fantasy (#63), series (#252)",read,,,,1,0
99383,"Blood Rites (The Dresden Files, #6)",Jim Butcher,"Butcher, Jim",,"=""0451459873""","=""9780451459879""",5,4.30,Ace,Paperback,372,2004,2004,,2023/11/20,"series, urban-fantasy","series (#251), urban-fantasy (#62)",read,,,,1,0
91479,"Death Masks (The Dresden Files, #5)",Jim Butcher,"Butcher, Jim",,"=""0451459407""","=""9780451459404""",4,4.29,Ace,Mass Market Paperback,432,2003,2003,,2023/11/20,"urban-fantasy, series","urban-fantasy (#61), series (#250)",read,,,,1,0
91478,"Summer Knight (The Dresden Files, #4)",Jim Butcher,"Butcher, Jim",,"=""0451458923""","=""9780451458926""",5,4.26,Dutton / Signet,Mass Market Paperback,446,2003,2002,,2023/11/20,"series, urban-fantasy","series (#249), urban-fantasy (#60)",read,,,,1,0
47212,"Storm Front (The Dresden Files, #1)",Jim Butcher,"Butcher, Jim",,"=""0451457811""","=""9780451457813""",5,3.98,Penguin ROC,Mass Market Paperback,355,2000,2000,,2023/11/20,"series, urban-fantasy","series (#248), urban-fantasy (#59)",read,,,,0,0
91476,"Grave Peril (The Dresden Files, #3)",Jim Butcher,"Butcher, Jim",,"=""0451458443""","=""9780451458445""",5,4.14,ROC,Paperback,378,2001,2001,,2023/11/20,"urban-fantasy, series","urban-fantasy (#58), series (#247)",read,,,,1,0
91477,"Fool Moon (The Dresden Files, #2)",Jim Butcher,"Butcher, Jim",,"=""0451458125""","=""9780451458124""",5,3.99,Roc,Mass Market Paperback,401,2001,2001,,2023/11/20,"urban-fantasy, series","urban-fantasy (#57), series (#246)",read,,,,1,0
16126173,"Feast or Famine (Temeraire, #1.5)",Naomi Novik,"Novik, Naomi",,"=""""","=""""",0,3.83,,ebook,7,2006,2006,,2023/12/22,"to-read, dragons, fantasy, historical, series","to-read (#355), dragons (#35), fantasy (#276), historical (#29), series (#245)",to-read,,,,0,0
7416873,Wings of Fire,Jonathan Strahan,"Strahan, Jonathan","Marianne S. Jablon, Holly Black, Orson Scott Card, George R.R. Martin, Anne McCaffrey, Todd Lockwood, Michael Swanwick, Roger Zelazny, Diana Wynne Jones, Mercedes Lackey, Elizabeth Moon, Garth Nix, Elizabeth Bear, Harlan Ellison, Robert Silverberg, Tanith Lee, Barry N. Malzberg, S.P. Somtow, James P. Blaylock, Gordon R. Dickson, Nina Kiriki Hoffman, Margo Lanagan, Elizabeth A. Lynn, Patricia A. McKillip, Pat Murphy, Robert Reed, Lucius Shepard, Jane Yolen, Charles de Lint, C.J. Cherryh, Ursula K. Le Guin, Naomi Novik, Peter S. Beagle","=""1597801879""","=""9781597801874""",0,3.85,Night Shade,Paperback,499,2010,2001,,2023/12/22,"to-read, dragons, fantasy","to-read (#354), dragons (#34), fantasy (#275)",to-read,,,,0,0
6375862,The Dragon Book,Jack Dann,"Dann, Jack","Gardner Dozois, Cecelia Holland, Naomi Novik, Jonathan Stroud, Kage Baker, Jane Yolen, Adam Stemple, Liz Williams, Peter S. Beagle, Sam Sykes, Diana Gabaldon, Garth Nix, Sean Williams, Tad Williams, Harry Turtledove, Diana Wynne Jones, Gregory Maguire, Bruce Coville, Tanith Lee, Tamora Pierce, Mary Rosenblum, Andy Duncan","=""0441017649""","=""9780441017645""",0,3.70,Penguin,Hardcover,433,2009,2009,,2023/12/22,"to-read, dragons, fantasy","to-read (#353), dragons (#33), fantasy (#274)",to-read,,,,0,0
14069,"Throne of Jade (Temeraire, #2)",Naomi Novik,"Novik, Naomi",,"=""0345481291""","=""9780345481290""",0,3.89,Del Rey,Mass Market Paperback,398,2006,2006,,2023/12/22,"dragons, fantasy, historical, series, to-read","dragons (#24), fantasy (#265), historical (#20), series (#236), to-read (#352)",to-read,,,,0,0
91989,"Black Powder War (Temeraire, #3)",Naomi Novik,"Novik, Naomi",,"=""0345481305""","=""9780345481306""",0,3.90,Del Rey,Mass Market Paperback,365,2006,2006,,2023/12/22,"dragons, fantasy, series, historical, to-read","dragons (#25), fantasy (#266), series (#237), historical (#21), to-read (#351)",to-read,,,,0,0
36065708,Golden Age and Other Stories,Naomi Novik,"Novik, Naomi",,"=""""","=""""",0,4.00,Subterranean Press,Kindle Edition,184,2017,2017,,2023/12/22,"to-read, dragons, fantasy, series, historical","to-read (#350), dragons (#32), fantasy (#273), series (#244), historical (#28)",to-read,,,,0,0
20404555,"League of Dragons (Temeraire, #9)",Naomi Novik,"Novik, Naomi",,"=""0345522923""","=""9780345522924""",0,4.15,Del Rey,Hardcover,380,2016,2016,,2023/12/22,"to-read, dragons, fantasy, series, historical","to-read (#349), dragons (#31), fantasy (#272), series (#243), historical (#27)",to-read,,,,0,0
16156292,"Blood of Tyrants (Temeraire, #8)",Naomi Novik,"Novik, Naomi",,"=""0345522893""","=""9780345522894""",0,3.99,Del Rey,Hardcover,432,2013,2013,,2023/12/22,"to-read, dragons, fantasy, historical, series","to-read (#348), dragons (#30), fantasy (#271), historical (#26), series (#242)",to-read,,,,0,0
12069434,"Crucible of Gold (Temeraire, #7)",Naomi Novik,"Novik, Naomi",,"=""0345522869""","=""9780345522863""",0,3.97,Random House,Hardcover,325,2012,2012,,2023/12/22,"to-read, dragons, fantasy, historical, series","to-read (#347), dragons (#29), fantasy (#270), historical (#25), series (#241)",to-read,,,,0,0
7038489,"Tongues of Serpents (Temeraire, #6)",Naomi Novik,"Novik, Naomi",,"=""0345496892""","=""9780345496898""",0,3.75,Del Rey,Hardcover,274,2010,2010,,2023/12/22,"to-read, dragons, fantasy, historical, series","to-read (#346), dragons (#28), fantasy (#269), historical (#24), series (#240)",to-read,,,,0,0
891593,"Victory of Eagles (Temeraire, #5)",Naomi Novik,"Novik, Naomi",,"=""0007256752""","=""9780007256754""",0,4.07,,Paperback,352,2008,2008,,2023/12/22,"to-read, dragons, fantasy, historical, series","to-read (#345), dragons (#27), fantasy (#268), historical (#23), series (#239)",to-read,,,,0,0
129510,"Empire of Ivory (Temeraire, #4)",Naomi Novik,"Novik, Naomi",,"=""0345496876""","=""9780345496874""",0,3.98,Del Rey,Mass Market Paperback,416,2007,2007,,2023/12/22,"dragons, fantasy, to-read, historical, series","dragons (#26), fantasy (#267), to-read (#344), historical (#22), series (#238)",to-read,,,,0,0
28876,"His Majesty's Dragon (Temeraire, #1)",Naomi Novik,"Novik, Naomi",,"=""0345481283""","=""9780345481283""",0,4.06,Random House Inc,Mass Market Paperback,374,2006,2006,,2023/12/22,"to-read, fantasy, dragons, series, historical","to-read (#343), fantasy (#264), dragons (#23), series (#235), historical (#19)",to-read,,,,0,0
41124045,In the Stacks,Scott Lynch,"Lynch, Scott",,"=""""","=""""",0,4.05,Scott Lynch,Kindle Edition,49,2018,2010,,2023/12/22,"to-read, fantasy","to-read (#342), fantasy (#263)",to-read,,,,0,0
186074,"The Name of the Wind (The Kingkiller Chronicle, #1)",Patrick Rothfuss,"Rothfuss, Patrick",,"=""075640407X""","=""9780756404079""",0,4.52,Penguin Group DAW,Hardcover,662,2007,2007,,2023/12/22,"to-read, fantasy, series","to-read (#341), fantasy (#262), series (#234)",to-read,,,,0,0
60531406,Tress of the Emerald Sea (The Cosmere),Brandon Sanderson,"Sanderson, Brandon",Howard Lyon,"=""""","=""""",0,4.47,Dragonsteel Entertainment,Kindle Edition,483,2023,2023,,2023/12/22,"to-read, fantasy, romance, pirates, stand-alone-series","to-read (#307), fantasy (#235), romance (#188), pirates (#11), stand-alone-series (#38)",to-read,,,,0,0
60531416,Yumi and the Nightmare Painter,Brandon Sanderson,"Sanderson, Brandon",Aliya Chen,"=""""","=""9781938570377""",0,4.52,Dragonsteel Entertainment,Hardcover,474,2023,2023,,2023/12/22,"to-read, stand-alone-series, romance, fantasy","to-read (#340), stand-alone-series (#37), romance (#212), fantasy (#261)",to-read,,,,0,0
3064985,"Wondrous Strange (Wondrous Strange, #1)",Lesley Livingston,"Livingston, Lesley",,"=""1554682746""","=""9781554682744""",0,3.69,HarperTrophyCanada,Paperback,327,2009,2008,,2023/12/22,"to-read, fae, young-adult, fantasy, fairytale-retelling, series","to-read (#339), fae (#46), young-adult (#110), fantasy (#260), fairytale-retelling (#39), series (#233)",to-read,,,,0,0
6892166,Wolfsangel (The Wolfsangel Cycle #1),M.D. Lachlan,"Lachlan, M.D.",,"=""0575089571""","=""9780575089570""",0,3.49,Gollancz,Hardcover,448,2010,2010,,2023/12/22,"to-read, fairytale-retelling, fantasy, series, wolves","to-read (#338), fairytale-retelling (#38), fantasy (#259), series (#232), wolves (#33)",to-read,,,,0,0
37905258,Wolves and Daggers (Steampunk Red Riding Hood #1),Melanie Karsak,"Karsak, Melanie",,"=""""","=""""",0,3.86,Carter & Bradley Publishing,Kindle Edition,124,2018,2018,,2023/12/22,"to-read, wolves, fairytale-retelling, romance, urban-fantasy, series","to-read (#337), wolves (#32), fairytale-retelling (#37), romance (#211), urban-fantasy (#56), series (#231)",to-read,,,,0,0
46207682,"The Wolf of Oren-Yaro (Chronicles of the Bitch Queen, #1)",K.S. Villoso,"Villoso, K.S.",,"=""0316532665""","=""9780316532662""",0,3.66,Orbit,Paperback,496,2020,2018,,2023/12/22,"to-read, fantasy, series","to-read (#336), fantasy (#258), series (#230)",to-read,,,,0,0
58252777,Wolf Marked (Magic Side: Wolf Bound #1),Veronica Douglas,"Douglas, Veronica",,"=""""","=""""",0,4.19,"Magic Side Press, LLC",Kindle Edition,291,2021,2021,,2023/12/22,"to-read, spicy, romance, urban-fantasy, wolves, series","to-read (#335), spicy (#85), romance (#210), urban-fantasy (#55), wolves (#31), series (#229)",to-read,,,,0,0
48988286,"Wolf Gone Wild  (Stay a Spell, #1)",Juliette Cross,"Cross, Juliette",,"=""1087848563""","=""9781087848563""",0,4.00,Juliette Cross,Paperback,378,2020,2020,,2023/12/22,"to-read, fairytale-retelling, wolves, series, spicy, romance, urban-fantasy","to-read (#334), fairytale-retelling (#36), wolves (#30), series (#228), spicy (#84), romance (#209), urban-fantasy (#54)",to-read,,,,0,0
62058849,The Wolf & the Wildflower (Fated Fae),Ella Fields,"Fields, Ella",,"=""""","=""""",0,4.08,,Kindle Edition,377,2022,,,2023/12/22,"to-read, spicy, fantasy, romance, wolves, stand-alone-series","to-read (#333), spicy (#83), fantasy (#257), romance (#208), wolves (#29), stand-alone-series (#36)",to-read,,,,0,0
61903046,"The WitchSlayer (Witch Bound, #1)",Opal Reyne,"Reyne, Opal",,"=""0645510424""","=""9780645510423""",0,4.10,,Kindle Edition,550,2022,2022,,2023/12/22,"to-read, dragons, romance, spicy, fantasy, stand-alone-series","to-read (#332), dragons (#22), romance (#207), spicy (#82), fantasy (#256), stand-alone-series (#35)",to-read,,,,0,0
57191885,"The Witch Collector (Witch Walker, #1)",Charissa Weaks,"Weaks, Charissa",,"=""1648980449""","=""9781648980442""",0,3.85,City Owl Press,Paperback,343,2021,2021,,2023/12/22,"to-read, romance, series, spicy, fantasy","to-read (#331), romance (#206), series (#227), spicy (#81), fantasy (#255)",to-read,,,,0,0
55502861,"The Wisteria Society of Lady Scoundrels (Dangerous Damsels, #1)",India Holton,"Holton, India",,"=""0593200160""","=""9780593200162""",0,3.69,Berkley,Paperback,324,2021,2021,,2023/12/22,"to-read, historical, romance, fantasy, series","to-read (#330), historical (#18), romance (#205), fantasy (#254), series (#226)",to-read,,,,0,0
43822698,Winterwood,Shea Ernshaw,"Ernshaw, Shea",,"=""1534439412""","=""9781534439412""",0,3.85,Simon & Schuster Books for Young Readers,Hardcover,323,2019,2019,,2023/12/22,"to-read, witches, young-adult, romance, fantasy","to-read (#329), witches (#12), young-adult (#109), romance (#204), fantasy (#253)",to-read,,,,0,0
24763621,"Wintersong (Wintersong, #1)",S. Jae-Jones,"Jae-Jones, S.",,"=""1250079217""","=""9781250079213""",0,3.53,Thomas Dunne Books,Hardcover,436,2017,2017,,2023/12/22,"to-read, series, romance, fantasy, fae, young-adult","to-read (#328), series (#225), romance (#203), fantasy (#252), fae (#45), young-adult (#108)",to-read,,,,0,0
55291947,Wildfire Hellhound (Fire & Rescue Shifters: Wildfire Crew #5),Zoe Chant,"Chant, Zoe",,"=""""","=""""",0,4.59,Nuinno,Kindle Edition,358,2020,2020,,2023/12/22,"to-read, stand-alone-series, spicy, wolves, urban-fantasy, romance","to-read (#327), stand-alone-series (#34), spicy (#80), wolves (#28), urban-fantasy (#53), romance (#202)",to-read,,,,0,0
60679138,Wicked Is the Reaper,Nisha J. Tuli,"Tuli, Nisha J.",,"=""""","=""""",0,3.62,,Kindle Edition,130,2022,2022,,2023/12/22,"to-read, fae, fairytale-retelling, spicy, romance, fantasy","to-read (#326), fae (#44), fairytale-retelling (#35), spicy (#79), romance (#201), fantasy (#251)",to-read,,,,0,0
435045,"Wicked Deeds on a Winter's Night (Immortals After Dark, #3)",Kresley Cole,"Cole, Kresley",,"=""1416547037""","=""9781416547037""",0,4.34,Pocket Star,Mass Market Paperback,359,2007,2007,,2023/12/22,"to-read, wolves, spicy, fantasy, romance, stand-alone-series","to-read (#325), wolves (#27), spicy (#78), fantasy (#250), romance (#200), stand-alone-series (#33)",to-read,,,,0,0
22895264,"Wicked (Wicked Trilogy, #1)",Jennifer L. Armentrout,"Armentrout, Jennifer L.",,"=""""","=""""",0,3.96,Jennifer L. Armentrout,Kindle Edition,300,2014,2014,,2023/12/22,"to-read, fae, fantasy, romance, series","to-read (#324), fae (#43), fantasy (#249), romance (#199), series (#224)",to-read,,,,0,0
58783802,When Women Were Dragons,Kelly Barnhill,"Barnhill, Kelly",,"=""0385548222""","=""9780385548229""",0,3.89,Doubleday /Anchor Books Edition,Paperback,367,2023,2022,,2023/12/22,"to-read, dragons, urban-fantasy, historical","to-read (#323), dragons (#21), urban-fantasy (#52), historical (#17)",to-read,,,,0,0
228665,"The Eye of the World (The Wheel of Time, #1)",Robert Jordan,"Jordan, Robert",,"=""0812511816""","=""9780812511819""",0,4.19,Tor Books,Mass Market Paperback,800,1990,1990,,2023/12/22,"to-read, fantasy, series","to-read (#322), fantasy (#248), series (#223)",to-read,,,,0,0
59339681,"What Lies Beyond the Veil (Of Flesh & Bone, #1)",Harper L. Woods,"Woods, Harper L.",,"=""""","=""""",0,3.65,,Kindle Edition,419,2022,2022,,2023/12/22,"to-read, fae, fantasy, romance, series, spicy","to-read (#321), fae (#42), fantasy (#247), romance (#198), series (#222), spicy (#77)",to-read,,,,0,0
36492488,"We Hunt the Flame (Sands of Arawiya, #1)",Hafsah Faizal,"Faizal, Hafsah",,"=""0374311544""","=""9780374311544""",0,3.90,"Farrar, Straus and Giroux",Hardcover,472,2019,2019,,2023/12/22,"to-read, romance, series, fantasy, young-adult","to-read (#320), romance (#197), series (#221), fantasy (#246), young-adult (#107)",to-read,,,,0,0
34383167,"Waters of Salt and Sin (Uncommon World, #1)",Alisha Klapheke,"Klapheke, Alisha",,"=""""","=""9780998737911""",0,3.93,Alisha Klapheke,ebook,386,2017,2017,,2023/12/22,"to-read, pirates, fantasy, series, romance, young-adult","to-read (#319), pirates (#12), fantasy (#245), series (#220), romance (#196), young-adult (#106)",to-read,,,,0,0
44293197,"War of Hearts (True Immortality, #1)",S. Young,"Young, S.",Samantha Young,"=""""","=""""",0,4.04,Samantha Young,Kindle Edition,447,2019,2019,,2023/12/22,"to-read, spicy, urban-fantasy, wolves, stand-alone-series, romance","to-read (#318), spicy (#76), urban-fantasy (#51), wolves (#26), stand-alone-series (#32), romance (#195)",to-read,,,,0,0
1268479,"Warbreaker (Warbreaker, #1)",Brandon Sanderson,"Sanderson, Brandon",,"=""""","=""""",0,4.30,Self-published,ebook,688,2009,2009,,2023/12/22,"to-read, fantasy, series","to-read (#317), fantasy (#244), series (#219)",to-read,,,,0,0
60129284,Venom & Vow,Anna-Marie McLemore,"McLemore, Anna-Marie",Elliott McLemore,"=""""","=""""",0,3.77,Feiwel and Friends,Kindle Edition,336,2023,2023,,2023/12/22,"to-read, fantasy, romance, young-adult","to-read (#316), fantasy (#243), romance (#194), young-adult (#105)",to-read,,,,0,0
22544764,Uprooted,Naomi Novik,"Novik, Naomi",,"=""0804179034""","=""9780804179034""",0,4.04,Del Rey,Hardcover,438,2015,2015,,2023/12/22,"to-read, fantasy, dragons, romance","to-read (#315), fantasy (#242), dragons (#20), romance (#193)",to-read,,,,0,0
60784305,Untethered Sky,Fonda Lee,"Lee, Fonda",,"=""1250842468""","=""9781250842466""",0,3.90,Tordotcom,Hardcover,152,2023,2023,,2023/12/22,"to-read, fantasy","to-read (#314), fantasy (#241)",to-read,,,,0,0
60806701,"Unnatural Magic (Bargains with Beasts, #1)",Stacia Stark,"Stark, Stacia",,"=""""","=""""",0,4.18,,Kindle Edition,386,2022,2022,,2023/12/22,"to-read, wolves, series, spicy, romance, urban-fantasy","to-read (#313), wolves (#25), series (#218), spicy (#75), romance (#192), urban-fantasy (#50)",to-read,,,,0,0
43562764,"Unnatural Magic (Unnatural Magic, #1)",C.M. Waggoner,"Waggoner, C.M.",,"=""1984805843""","=""9781984805843""",0,3.86,Ace,Paperback,388,2019,2019,,2023/12/22,"to-read, fantasy, series","to-read (#312), fantasy (#240), series (#217)",to-read,,,,0,0
58510253,The Undertaking of Hart and Mercy,Megan Bannen,"Bannen, Megan",,"=""0356518655""","=""9780356518657""",0,4.12,Orbit Books,ebook,336,2022,2022,,2023/12/22,"to-read, fantasy, romance, series, magic-realism","to-read (#311), fantasy (#239), romance (#191), series (#216), magic-realism (#8)",to-read,,,,0,0
60446482,"The Umbra King (Vincula Realm, #1)",Jamie Applegate Hunter,"Hunter, Jamie Applegate",,"=""""","=""""",0,3.96,,Kindle Edition,385,2022,,,2023/12/22,"to-read, fantasy, romance, series, spicy","to-read (#310), fantasy (#238), romance (#190), series (#215), spicy (#74)",to-read,,,,0,0
58926201,"Untainted (The Crystal Island, #1)",Lilian T. James,"James, Lilian T.",,"=""1737889900""","=""9781737889908""",0,3.97,Crystal Pages Publishing,Paperback,322,2021,2021,,2023/12/22,"to-read, spicy, fantasy, romance, series, fae","to-read (#309), spicy (#73), fantasy (#237), romance (#189), series (#214), fae (#41)",to-read,,,,0,0
30558257,"Unsouled (Cradle, #1)",Will Wight,"Wight, Will",,"=""""","=""""",0,4.16,Hidden Gnome Publishing,Kindle Edition,294,2016,2016,,2023/12/22,"to-read, fantasy, young-adult, series","to-read (#308), fantasy (#236), young-adult (#104), series (#213)",to-read,,,,0,0
55672655,"Traitor Witch (The Deadwood, #1)",Marie Mistry,"Mistry, Marie",,"=""1915066107""","=""9781915066107""",0,4.31,,Kindle Edition,377,2020,2020,,2023/12/22,"to-read, pirates, witches, romance, series, spicy, fantasy","to-read (#306), pirates (#10), witches (#11), romance (#187), series (#212), spicy (#72), fantasy (#234)",to-read,,,,0,0
123283213,"To Hunt a Demon King (King and Coven, #1)",Madeleine Eliot,"Eliot, Madeleine",,"=""""","=""""",0,4.08,,Kindle Edition,383,2023,,,2023/12/22,"to-read, spicy, fairytale-retelling, fantasy, romance, series, witches","to-read (#305), spicy (#71), fairytale-retelling (#34), fantasy (#233), romance (#186), series (#211), witches (#10)",to-read,,,,0,0
61141014,"To Carve a Fae Heart (The Fair Isle Trilogy, #1)",Tessonja Odette,"Odette, Tessonja",,"=""""","=""""",0,3.78,Crystal Moon Press,Kindle Edition,384,2022,2020,,2023/12/22,"to-read, spicy, fae, romance, fantasy, series","to-read (#304), spicy (#70), fae (#40), romance (#185), fantasy (#232), series (#210)",to-read,,,,0,0
7514925,Tiger Lily,Jodi Lynn Anderson,"Anderson, Jodi Lynn",,"=""0062114611""","=""9780062114617""",0,3.96,HarperCollins Children's Books,ebook,292,2012,2012,,2023/12/22,"to-read, romance, fairytale-retelling, fantasy, young-adult","to-read (#303), romance (#184), fairytale-retelling (#33), fantasy (#231), young-adult (#103)",to-read,,,,0,0
73071451,Throne of the Fallen,Kerri Maniscalco,"Maniscalco, Kerri",,"=""031655751X""","=""""",0,4.21,"Little, Brown and Company",Kindle Edition,627,2023,2023,,2023/12/22,"to-read, fantasy, spicy, romance","to-read (#302), fantasy (#230), spicy (#69), romance (#183)",to-read,,,,0,0
11487807,"Throne of the Crescent Moon (The Crescent Moon Kingdoms, #1)",Saladin Ahmed,"Ahmed, Saladin",,"=""0756407117""","=""9780756407117""",0,3.64,DAW,Hardcover,274,2012,2012,,2023/12/22,"to-read, fantasy, series","to-read (#301), fantasy (#229), series (#209)",to-read,,,,0,0
76703559,"Throne of Glass (Throne of Glass, #1)",Sarah J. Maas,"Maas, Sarah J.",,"=""163973094X""","=""9781639730940""",0,4.19,Bloomsbury USA ,Hardcover,406,2023,2012,,2023/12/22,"to-read, competition, series, romance, fantasy, young-adult","to-read (#300), competition (#6), series (#208), romance (#182), fantasy (#228), young-adult (#102)",to-read,,,,0,0
56699049,The Thorns Remain,Jennifer Hartmann,"Hartmann, Jennifer",Chelley St. Clair,"=""""","=""""",0,4.14,,Kindle Edition,493,2021,2021,,2023/12/22,"to-read, fae, historical, romance, fantasy","to-read (#299), fae (#39), historical (#16), romance (#181), fantasy (#227)",to-read,,,,0,0
56554281,"This Woven Kingdom (This Woven Kingdom, #1)",Tahereh Mafi,"Mafi, Tahereh",,"=""0062972464""","=""9780062972460""",0,4.00,HarperCollins,ebook,512,2022,2022,,2023/12/22,"to-read, fantasy, series, romance","to-read (#298), fantasy (#226), series (#207), romance (#180)",to-read,,,,0,0
58957873,"This Vicious Grace (The Last Finestra, #1)",Emily Thiede,"Thiede, Emily",,"=""1250794056""","=""9781250794055""",0,4.01,Wednesday Books,Hardcover,448,2022,2022,,2023/12/22,"to-read, romance, series, fantasy","to-read (#297), romance (#179), series (#206), fantasy (#225)",to-read,,,,0,0
40642172,"This Savage Song (Monsters of Verity, #1)",Victoria Schwab,"Schwab, Victoria",,"=""""","=""""",0,4.04,Greenwillow Books,Kindle Edition,469,2016,2016,,2023/12/22,"to-read, urban-fantasy, series, romance","to-read (#296), urban-fantasy (#49), series (#205), romance (#178)",to-read,,,,0,0
448873,"The Thief (The Queen's Thief, #1)",Megan Whalen Turner,"Turner, Megan Whalen",,"=""0060824972""","=""9780060824976""",0,3.85,Greenwillow Books,Paperback,280,2005,1996,,2023/12/22,"to-read, heist, fantasy, series, young-adult","to-read (#295), heist (#16), fantasy (#224), series (#204), young-adult (#101)",to-read,,,,0,0
38205303,"The Tiger at Midnight (The Tiger at Midnight Trilogy, #1)",Swati Teerdhala,"Teerdhala, Swati",,"=""0062869213""","=""9780062869210""",0,3.72,Katherine Tegen Books,Hardcover,487,2019,2019,,2023/12/22,"to-read, fantasy, romance, series, young-adult","to-read (#294), fantasy (#223), romance (#177), series (#203), young-adult (#100)",to-read,,,,0,0
50892212,"These Violent Delights (These Violent Delights, #1)",Chloe Gong,"Gong, Chloe",,"=""1534457690""","=""9781534457690""",0,3.87,Margaret K. McElderry Books,Hardcover,449,2020,2020,,2023/12/22,"to-read, asian, urban-fantasy, romance, series, historical","to-read (#293), asian (#14), urban-fantasy (#48), romance (#176), series (#202), historical (#15)",to-read,,,,0,0
53422971,"These Hollow Vows (These Hollow Vows, #1)",Lexi Ryan,"Ryan, Lexi",,"=""""","=""""",0,4.00,HMH,Kindle Edition,448,2021,2021,,2023/12/22,"to-read, fae, fantasy, romance, series","to-read (#292), fae (#38), fantasy (#222), romance (#175), series (#201)",to-read,,,,0,0
60420293,"Ten Thousand Stitches (Regency Faerie Tales, #2)",Olivia Atwater,"Atwater, Olivia",,"=""031646290X""","=""9780316462907""",0,4.01,Orbit,Paperback,288,2022,2020,,2023/12/22,"to-read, fantasy, magic-realism, fae, romance, stand-alone-series, historical","to-read (#291), fantasy (#221), magic-realism (#7), fae (#37), romance (#174), stand-alone-series (#31), historical (#14)",to-read,,,,0,0
60555142,"Taken by the Fae King (Of Fate and Kings, #3)",Jessica Grayson,"Grayson, Jessica",,"=""""","=""""",0,4.07,Purple Fall Publishing,Kindle Edition,404,2023,,,2023/12/22,"to-read, fantasy, fae, romance, stand-alone-series, spicy","to-read (#290), fantasy (#220), fae (#36), romance (#173), stand-alone-series (#30), spicy (#68)",to-read,,,,0,0
41886271,The Sword of Kaigen,M.L.  Wang,"Wang, M.L.",,"=""""","=""""",0,4.45,Amazon Digital Services,Kindle Edition,559,2019,2018,,2023/12/21,"to-read, fantasy, series","to-read (#289), fantasy (#219), series (#200)",to-read,,,,0,0
42747739,Swordheart,T. Kingfisher,"Kingfisher, T.",,"=""1614504636""","=""9781614504634""",0,4.18,Argyll Productions,Hardcover,426,2018,2018,,2023/12/21,"to-read, fantasy, romance, stand-alone-series","to-read (#288), fantasy (#218), romance (#172), stand-alone-series (#29)",to-read,,,,0,0
62315620,"The Sword Defiant (Lands of the Firstborn, #1)",Gareth Ryder-Hanrahan,"Ryder-Hanrahan, Gareth",,"=""0316537152""","=""9780316537155""",0,3.88,Orbit,Paperback,554,2023,2023,,2023/12/21,"to-read, dragons, fantasy, series","to-read (#287), dragons (#19), fantasy (#217), series (#199)",to-read,,,,0,0
1484875,The Sundered Realm (The War of Powers #1),Robert E. Vardeman,"Vardeman, Robert E.",Victor Milán,"=""0441790917""","=""9780441790913""",0,3.41,Playboy,Mass Market Paperback,222,1980,1980,,2023/12/21,"to-read, fantasy, spicy, series","to-read (#286), fantasy (#216), spicy (#67), series (#198)",to-read,,,,0,0
60097467,Such Sharp Teeth,Rachel   Harrison,"Harrison, Rachel",,"=""0593545826""","=""9780593545829""",0,3.87,Berkley,Hardcover,336,2022,2022,,2023/12/21,"to-read, romance, urban-fantasy, wolves","to-read (#285), romance (#171), urban-fantasy (#47), wolves (#24)",to-read,,,,0,0
